word_dutch,translate_word_english,origin,aoa_mean,aoa_sd,aoa_unknown,arousal_mean,arousal_sd,arousal_unknown,concrete_mean,concrete_sd,concrete_unknown,dominance_mean,dominance_sd,dominance_unknown,familiar_mean,familiar_sd,familiar_unknown,imagine_mean,imagine_sd,imagine_unknown,valence_mean,valence_sd,valence_unknown,length,syllables,bigram,neighbors,freq_celex,freq_subtlex,instrength,betweenness
talrijk,numerous,De Deyne et al. (2014),9.00,2.55,0,5.30,1.34,0,3.65,1.76,0,5.65,1.04,0,3.40,1.67,0,4.90,1.59,0,4.05,1.00,0,7,2,40044,0,1479,71,0.218919467,3.27599E-05
tam,tame,van Loon - Vervoorn (1985),9.20,3.14,0,1.80,0.77,0,4.55,1.64,0,2.30,0.73,0,4.35,1.73,0,4.50,1.76,0,3.75,1.55,0,3,1,10116,22,268,62,0.951313813,0.000155439
technisch,technical,Berrian et al. (1979),9.50,2.61,0,3.90,0.97,0,5.05,1.23,0,4.45,1.28,0,4.25,1.45,0,4.30,2.15,0,3.70,1.34,0,9,2,75692,0,3028,927,0.700032249,0.000139292
teder,tender,van Loon - Vervoorn (1985),8.90,2.77,0,3.30,1.45,0,4.45,1.36,0,3.53,1.12,0.05,4.50,1.70,0,4.30,1.98,0,5.95,0.69,0,5,2,78604,9,773,166,1.04070997,7.99488E-05
teer,delicate,van Loon - Vervoorn (1985),10.85,2.32,0,3.29,0.92,0.15,3.70,1.59,0,3.06,1.14,0.15,3.26,1.82,0.05,4.85,1.95,0,3.90,1.21,0,4,1,70189,17,435,122,0.739476725,0.000191489
tegengesteld,contrary,Berrian et al. (1979),7.90,1.41,0,4.15,1.18,0,5.05,1.70,0,4.10,1.33,0,5.25,1.25,0,3.60,1.98,0,3.10,0.97,0,12,4,168843,0,421,84,0.551765929,0.000106457
tenger,slight,Berrian et al. (1979),10.39,2.33,0.1,3.00,0.97,0,5.11,1.41,0.05,3.00,1.24,0.1,2.60,1.39,0,5.32,1.53,0.05,3.17,0.79,0.1,6,2,122569,2,318,28,0.265970005,1.37977E-05
tevreden,satisfied,van Loon - Vervoorn (1985),7.30,1.84,0,4.40,1.31,0,3.85,1.60,0,4.65,1.27,0,6.10,1.12,0,5.00,1.89,0,5.85,0.93,0,8,3,90755,0,2817,1872,2.38398123,0.00015787
theologisch,theological,van Loon - Vervoorn (1985),13.80,2.14,0,3.00,1.21,0,4.25,1.59,0,3.26,1.15,0.05,3.20,1.88,0,3.15,1.84,0,3.80,1.20,0,11,4,60192,0,702,20,NaN,NaN
toegewijd,devoted,Berrian et al. (1979),9.45,2.74,0,5.45,1.19,0,4.40,1.27,0,4.80,1.40,0,3.00,1.72,0,3.15,2.03,0,5.40,1.05,0,9,3,50462,0,138,133,0.091183705,1.79078E-05
toekomstig,future,Berrian et al. (1979),8.80,2.65,0,4.40,0.99,0,3.65,1.76,0,4.60,1.57,0,4.55,1.85,0,4.50,2.37,0,5.10,0.97,0,10,3,67090,0,1654,603,0.275399138,4.60272E-05
toenmalig,then,van Loon - Vervoorn (1985),10.70,2.20,0,3.05,1.13,0.05,4.50,1.91,0,3.40,1.14,0,2.16,1.57,0.05,3.50,2.31,0,3.75,0.85,0,9,3,80188,0,752,20,NaN,NaN
toevallig,coincidental,van Loon - Vervoorn (1985),7.35,1.93,0,3.45,1.32,0,3.85,2.18,0,3.15,1.04,0,6.10,0.85,0,3.50,1.93,0,4.35,1.27,0,9,3,48395,0,2714,2111,0.298629269,4.25322E-05
totaal,total,van Loon - Vervoorn (1985),6.45,1.32,0,4.25,1.12,0,4.50,2.21,0,4.70,1.13,0,6.00,1.21,0,4.25,2.17,0,4.65,0.99,0,6,2,37584,2,5398,2493,1.185474486,0.000174932
traag,slow,van Loon - Vervoorn (1985),5.80,1.28,0,1.75,0.55,0,4.20,1.61,0,2.35,1.04,0,5.15,1.50,0,4.70,2.11,0,3.00,0.79,0,5,1,34773,5,1993,684,6.227257151,0.0008664
traditioneel,traditional,Berrian et al. (1979),10.15,2.81,0,3.10,1.25,0,4.60,1.90,0,3.75,1.33,0,4.20,1.28,0,5.40,1.82,0,4.00,1.08,0,12,4,93202,0,2129,296,0.333837853,9.70007E-05
treurig,sad,van Loon - Vervoorn (1985),5.90,2.02,0,3.20,1.54,0,5.30,1.38,0,2.85,1.39,0,4.25,1.77,0,5.30,1.66,0,2.15,0.67,0,7,2,46947,0,853,362,0.813272956,6.9812E-05
triest,dejected,van Loon - Vervoorn (1985),5.58,1.94,0,3.10,1.37,0,4.50,1.32,0,3.10,1.37,0,5.60,1.35,0,5.50,1.67,0,2.05,0.60,0,6,1,61753,1,674,1038,4.399061247,0.000349013
troebel,turbid,van Loon - Vervoorn (1985),9.70,2.32,0,3.45,1.39,0,4.05,1.43,0,3.53,1.61,0.05,3.55,1.67,0,6.10,1.29,0,2.85,0.99,0,7,2,54374,1,272,41,0.526514809,9.44852E-05
tropisch,tropical,De Deyne et al. (2014),9.45,2.24,0,4.40,1.60,0,4.60,1.43,0,5.00,1.26,0,3.30,0.98,0,6.20,1.32,0,5.40,1.60,0,8,2,54425,0,539,131,1.080858322,9.56307E-05
trots,proud,van Loon - Vervoorn (1985),6.25,2.10,0,5.15,0.75,0,5.25,1.71,0,5.60,1.31,0,5.60,1.14,0,5.15,1.63,0,5.75,0.79,0,5,1,22225,1,2079,4468,2.645523406,0.000396662
trouw,true,Berrian et al. (1979),8.45,3.52,0,4.35,1.66,0,5.35,1.42,0,4.95,1.15,0,4.75,1.45,0,4.80,1.47,0,6.00,0.86,0,5,1,20463,1,1452,1141,4.364745649,0.000571652
tuttig,niggling,van Loon - Vervoorn (1985),10.07,2.58,0.25,4.30,1.17,0,4.50,1.85,0,3.72,1.49,0.1,2.65,1.90,0,4.63,1.42,0.05,2.55,1.28,0,6,2,25662,3,6,11,0.157921743,5.12176E-05
tweede,two,Berrian et al. (1979),4.20,1.47,0,3.75,1.21,0,6.35,1.27,0,3.89,1.59,0.05,5.80,1.20,0,4.90,2.05,0,4.35,0.88,0,6,2,35743,0,0,9,0.899409909,0.000172833
tweedehands,used,Berrian et al. (1979),9.58,2.12,0.05,3.55,1.05,0,5.60,1.73,0,3.25,1.16,0,4.05,1.43,0,5.25,2.10,0,4.20,0.89,0,11,3,70067,0,144,165,0.959255527,0.000178843
twijfelachtig,doubtful,De Deyne et al. (2014),9.75,2.12,0,3.45,1.43,0,3.85,1.69,0,3.05,0.83,0,4.60,1.19,0,3.10,1.48,0,2.60,0.99,0,13,4,90642,0,372,86,0.644836915,8.21486E-05
typisch,typical,Berrian et al. (1979),8.50,2.42,0,3.70,1.03,0,3.95,1.76,0,4.50,1.05,0,5.85,1.39,0,4.15,1.98,0,3.95,1.00,0,7,2,35943,1,2094,708,0.936572603,0.000189683
uitbundig,exuberant,van Loon - Vervoorn (1985),9.16,2.48,0.05,6.55,0.51,0,4.10,1.48,0,5.60,0.94,0,4.65,1.46,0,5.90,1.37,0,5.00,1.41,0,9,3,40756,0,529,38,0.939755004,0.000132491
uiterlijk,outward,van Loon - Vervoorn (1985),8.40,2.28,0,4.35,0.99,0,4.95,1.79,0,4.60,1.14,0,5.60,1.27,0,5.50,1.73,0,4.75,0.72,0,9,3,99493,1,1317,145,2.263246543,0.000410769
uitgestrekt,big,Berrian et al. (1979),8.55,2.68,0,4.25,1.68,0,4.20,1.79,0,4.60,1.23,0,3.80,1.32,0,5.20,2.17,0,4.65,1.27,0,11,3,82078,0,577,25,0.412348372,7.45924E-05
uitsluitend,exclusive,van Loon - Vervoorn (1985),9.05,2.63,0,3.80,1.28,0,4.65,1.87,0,4.85,1.39,0,3.95,1.32,0,3.30,2.25,0,3.35,0.81,0,11,3,100085,0,1619,108,NaN,NaN
uitstekend,excellent,De Deyne et al. (2014),6.65,2.41,0,5.20,1.47,0,3.95,1.39,0,6.00,0.79,0,4.60,1.54,0,3.30,1.63,0,5.40,1.64,0,10,3,115186,0,2706,2195,1.108144555,8.70299E-05
uitvoerig,long,Berrian et al. (1979),10.50,2.35,0,5.60,0.99,0,3.95,1.39,0,4.70,0.92,0,4.50,1.40,0,4.05,1.88,0,4.95,0.89,0,9,3,86942,0,1725,42,0.132887999,2.53761E-05
uitzonderlijk,exceptional,De Deyne et al. (2014),8.45,2.63,0,4.90,1.48,0,3.80,1.96,0,5.70,0.92,0,4.70,1.42,0,2.75,1.33,0,4.50,1.67,0,13,4,117816,0,1035,285,1.158838416,0.00014527
uniek,unique,Berrian et al. (1979),9.20,2.31,0,4.90,1.33,0,5.35,1.39,0,4.95,1.19,0,5.25,1.29,0,3.80,1.88,0,6.15,0.67,0,5,2,31313,0,1095,900,2.830165092,0.000486881
universeel,catholic,Berrian et al. (1979),11.65,2.64,0,4.35,1.46,0,4.60,1.88,0,5.10,1.37,0,4.30,1.49,0,3.95,2.14,0,5.15,1.09,0,10,4,101323,0,921,122,0.203545485,8.84031E-05
urenlang,interminable,van Loon - Vervoorn (1985),7.10,2.38,0,3.25,1.48,0,4.60,1.88,0,3.95,1.57,0,4.35,1.84,0,5.65,1.87,0,2.90,1.29,0,8,3,91484,0,566,123,0.01222208,3.50801E-06
vaag,vague,van Loon - Vervoorn (1985),9.65,2.21,0,2.85,1.14,0,2.79,1.47,0.05,2.60,1.05,0,3.90,1.48,0,3.40,1.96,0,2.95,0.69,0,4,1,21416,16,3318,580,1.99955881,0.000548714
vaal,faded,van Loon - Vervoorn (1985),11.56,2.23,0.1,2.33,0.78,0.4,3.38,1.76,0.35,2.46,0.97,0.35,1.68,0.75,0.05,3.08,2.15,0.4,2.79,1.42,0.3,4,1,25150,17,292,19,0.291843472,5.56335E-05
vaderlands,national,van Loon - Vervoorn (1985),10.65,2.43,0,3.75,1.12,0,5.10,1.77,0,4.45,1.57,0,1.70,0.98,0,3.05,1.82,0,4.50,1.05,0,10,3,98847,0,346,5,NaN,NaN
vals,forged,van Loon - Vervoorn (1985),6.10,2.27,0,4.30,1.59,0,3.75,1.45,0,4.30,1.13,0,5.20,1.58,0,5.35,1.60,0,2.10,0.64,0,4,1,11829,6,1566,2250,8.115779836,0.00120574
vast,fixed,van Loon - Vervoorn (1985),4.90,1.48,0,2.90,1.68,0,3.90,1.52,0,4.85,0.88,0,5.75,1.62,0,4.45,1.76,0,4.05,0.76,0,4,1,25814,9,14084,26658,5.469116394,0.001165855
veel,many,De Deyne et al. (2014),3.75,1.37,0,5.25,1.55,0,2.90,2.02,0,5.65,1.04,0,6.55,0.76,0,5.10,1.62,0,4.20,1.32,0,4,1,41669,16,0,12,18.38711697,0.002471168
veeleisend,stressful,Berrian et al. (1979),10.60,1.98,0,5.35,0.99,0,4.75,1.07,0,5.95,0.94,0,4.00,1.69,0,3.85,2.16,0,2.90,0.85,0,10,3,120481,0,209,102,0.159728735,3.72018E-05
veilig,safe,van Loon - Vervoorn (1985),5.95,1.61,0,3.55,1.57,0,4.60,1.19,0,3.90,1.33,0,5.35,1.04,0,4.55,1.93,0,5.75,1.25,0,6,2,41034,2,3340,9376,5.350280149,0.000721478
venijnig,vicious,van Loon - Vervoorn (1985),10.20,2.89,0,5.55,0.69,0,4.80,1.32,0,4.58,1.54,0.05,3.60,1.54,0,4.05,1.54,0,2.55,1.19,0,8,3,74998,0,258,24,0.565046107,0.000105901
ver,distant,van Loon - Vervoorn (1985),5.15,1.79,0,3.90,1.52,0,4.05,1.54,0,4.05,1.23,0,5.95,1.28,0,5.20,1.79,0,3.75,1.12,0,3,1,51741,15,23125,6563,6.409498492,0.001002695
verantwoordelijk,responsible,Berrian et al. (1979),9.55,2.89,0,5.15,1.23,0,4.75,1.41,0,5.35,1.09,0,5.65,0.99,0,4.40,2.14,0,4.80,1.32,0,16,5,169615,0,1865,2111,0.858241135,0.000107626
verbluffend,staggering,De Deyne et al. (2014),10.55,2.50,0,5.55,1.23,0,3.40,1.35,0,5.95,0.60,0,2.95,1.23,0,3.16,1.57,0.05,5.05,1.39,0,11,3,106403,0,95,61,0.050714763,8.46087E-06
verborgen,inner,Berrian et al. (1979),7.95,3.33,0,2.80,1.32,0,4.00,1.56,0,2.75,1.12,0,3.90,1.77,0,4.90,2.10,0,3.65,0.99,0,9,3,117868,4,1358,70,1.164622122,0.000219791
verder,further,Berrian et al. (1979),5.25,1.80,0,4.55,1.28,0,3.40,2.16,0,4.45,0.83,0,5.15,1.60,0,3.20,2.07,0,4.25,0.85,0,6,2,110348,4,12651,14035,1.039141732,0.000214949
verdragend,patient,Berrian et al. (1979),10.26,2.58,0.05,3.50,1.54,0,4.75,1.59,0,3.50,1.28,0,3.40,1.70,0,2.95,1.64,0,5.15,1.04,0,10,3,132447,0,8,0,NaN,NaN
verdrietig,sorrowful,van Loon - Vervoorn (1985),3.63,1.60,0,3.95,1.70,0,4.20,1.94,0,2.85,1.63,0,5.60,0.75,0,6.25,1.45,0,1.90,0.72,0,10,3,114785,0,653,819,2.297729671,0.000110841
verenigd,united,Berrian et al. (1979),9.55,2.42,0,4.65,1.35,0,4.20,1.54,0,5.00,1.65,0,3.30,1.49,0,4.65,1.87,0,5.25,1.02,0,8,3,112183,0,0,0,0.120387103,2.09634E-05
verfijnd,refined,De Deyne et al. (2014),10.80,2.75,0,3.90,1.48,0,4.25,1.37,0,4.70,1.38,0,3.55,1.32,0,4.75,1.48,0,4.90,1.37,0,8,2,77599,0,0,21,0.401410433,0.000140203
vergeefs,vain,van Loon - Vervoorn (1985),11.40,1.98,0,2.84,0.83,0.05,4.15,1.79,0,3.00,1.17,0,3.00,1.29,0.05,3.84,1.50,0.05,3.10,1.62,0,8,2,81955,0,588,92,0.052807584,1.79663E-05
vergelijkbaar,similar,Berrian et al. (1979),9.35,2.01,0,3.70,1.03,0,4.65,1.46,0,3.60,0.94,0,4.20,1.64,0,3.40,1.93,0,3.95,0.51,0,13,4,143387,0,895,109,0.091800076,1.7283E-05
verheugd,glad,van Loon - Vervoorn (1985),8.90,3.21,0,5.75,0.85,0,4.11,1.56,0.05,4.55,1.32,0,3.10,1.29,0,4.75,2.02,0,5.50,1.32,0,8,2,66102,0,256,39,0.115510183,2.10871E-05
verkeerd,mistaken,van Loon - Vervoorn (1985),4.47,1.22,0.05,3.85,1.46,0,4.50,1.64,0,3.90,1.55,0,6.05,1.19,0,4.60,1.79,0,2.60,1.19,0,8,2,118927,1,2913,9517,4.628342185,0.00046951
verkouden,to have a cold,van Loon - Vervoorn (1985),5.40,2.19,0,3.05,1.00,0,6.45,1.00,0,3.05,1.47,0,5.25,1.12,0,6.30,0.92,0,2.25,0.85,0,9,3,110931,2,122,220,1.457155478,0.000116607
verlegen,embarrassed,van Loon - Vervoorn (1985),6.05,2.01,0,2.80,1.28,0,4.45,1.70,0,2.45,1.23,0,5.75,1.21,0,5.85,1.18,0,3.50,1.05,0,8,3,116708,7,685,866,4.325014255,0.000548627
verlicht,light,Berrian et al. (1979),9.05,3.58,0,4.30,1.38,0,3.85,1.69,0,4.55,1.19,0,2.85,1.39,0,4.55,2.16,0,5.45,0.83,0,8,2,88101,1,665,20,0.167210362,4.80675E-05
vermaard,renowned,van Loon - Vervoorn (1985),12.20,2.57,0.5,3.33,0.58,0.85,3.36,1.57,0.45,4.50,0.93,0.6,2.00,1.29,0.35,3.00,1.53,0.65,3.69,1.44,0.35,8,2,90820,2,242,41,0.037402338,5.52235E-06
verminderd,reduced,Berrian et al. (1979),8.05,2.68,0,2.80,1.32,0,3.20,2.09,0,2.65,0.88,0,3.70,1.45,0,2.70,2.00,0,3.15,0.88,0,10,3,147252,0,0,0,0.034556297,1.15589E-05
vermoeiend,hard,Berrian et al. (1979),7.55,2.42,0,3.20,1.70,0,4.80,1.61,0,3.95,1.54,0,4.90,1.33,0,5.10,1.97,0,2.45,0.83,0,10,3,137727,0,176,192,3.416613598,0.000367387
verrast,surprised,Berrian et al. (1979),6.50,2.44,0,5.75,0.64,0,5.00,1.41,0,4.60,1.43,0,5.55,0.89,0,5.35,1.27,0,5.90,0.85,0,7,2,86320,1,599,3,0.707836681,6.74657E-05
verrot,decayed,van Loon - Vervoorn (1985),9.20,1.74,0,3.11,1.45,0.05,4.75,1.62,0,3.47,1.65,0.05,2.30,0.80,0,4.95,1.99,0,1.70,0.73,0,6,2,65298,1,86,238,0.059345048,1.42924E-05
vers,fresh,van Loon - Vervoorn (1985),6.50,1.40,0,4.95,1.05,0,5.15,1.35,0,4.75,1.21,0,4.70,1.30,0,5.15,1.60,0,5.70,0.92,0,4,1,56906,6,1307,1153,1.539869128,0.000432204
verschillend,different,Berrian et al. (1979),6.35,2.13,0,4.10,1.29,0,4.10,1.80,0,3.70,1.38,0,5.50,1.40,0,5.40,1.93,0,4.30,0.98,0,12,3,144753,0,6881,280,2.167512956,0.000291171
verschrikkelijk,terrible,De Deyne et al. (2014),6.65,2.28,0,4.60,1.57,0,3.80,1.51,0,5.60,1.43,0,5.15,1.63,0,3.80,1.51,0,1.65,0.99,0,15,4,151776,0,2484,2498,1.250227678,0.000246072
versleten,old,Berrian et al. (1979),7.26,2.42,0.05,2.80,1.15,0,5.20,1.61,0,3.20,1.40,0,4.95,1.39,0,5.85,1.35,0,2.45,0.94,0,9,3,130809,1,342,7,2.378191797,0.000379249
verspreid,extended,Berrian et al. (1979),7.95,2.21,0,4.00,1.30,0,3.80,1.64,0,4.30,1.30,0,4.20,1.74,0,5.15,1.63,0,4.15,0.99,0,9,2,94865,0,641,4,0.267527228,7.07101E-05
verstaanbaar,audible,van Loon - Vervoorn (1985),8.15,2.06,0,4.20,1.24,0,5.55,1.76,0,4.10,1.45,0,4.80,1.15,0,3.75,1.77,0,5.15,1.18,0,12,3,142481,0,271,12,0.470135492,6.74592E-05
verstandig,knowing,Berrian et al. (1979),7.80,3.07,0,4.35,1.18,0,3.90,1.68,0,5.05,0.94,0,5.50,1.36,0,5.20,1.67,0,5.55,1.10,0,10,3,119071,0,1861,1228,1.850423368,0.000167649
vertrouwd,familiar,Berrian et al. (1979),9.10,2.25,0,3.65,1.14,0,5.10,1.29,0,4.65,1.18,0,5.25,1.02,0,4.05,1.70,0,5.85,0.93,0,9,2,76739,0,946,801,0.678754731,9.84162E-05
vertrouwelijk,private,Berrian et al. (1979),10.85,2.16,0,4.10,1.65,0,4.65,1.14,0,4.35,1.31,0,4.40,1.60,0,3.75,2.07,0,5.80,0.89,0,13,4,127070,0,669,427,0.335029904,4.50965E-05
vervelend,tiresome,van Loon - Vervoorn (1985),6.90,1.52,0,3.55,1.36,0,3.90,1.62,0,3.20,1.44,0,5.60,1.14,0,5.05,1.79,0,2.55,1.10,0,9,3,140005,1,831,1674,23.25848705,0.003207163
verwant,german,Berrian et al. (1979),10.70,2.90,0,4.15,0.93,0,4.74,1.91,0.05,4.00,0.86,0,3.25,1.59,0,3.40,2.04,0,4.85,0.93,0,7,2,79300,0,976,129,0.162095941,2.87507E-05
verward,confused,van Loon - Vervoorn (1985),9.15,2.13,0,4.05,1.15,0,4.85,1.31,0,2.95,1.10,0,4.70,1.49,0,4.10,1.65,0,2.85,1.18,0,7,2,72316,1,598,148,1.159633554,0.00017419
verwonderd,surprised,van Loon - Vervoorn (1985),9.20,2.24,0,5.25,0.85,0,4.80,1.77,0,4.60,1.05,0,4.90,1.29,0,5.00,1.69,0,5.15,0.75,0,10,3,135135,0,560,2,0.641912531,4.25647E-05
verwonderlijk,surprising,van Loon - Vervoorn (1985),9.50,2.72,0,5.25,0.64,0,4.60,1.19,0,4.65,1.23,0,4.45,1.57,0,3.95,1.90,0,5.15,1.09,0,13,4,156793,0,442,50,0.105625134,1.8871E-05
verzorgd,well-cared-for,De Deyne et al. (2014),6.90,2.47,0,3.85,1.35,0,4.90,1.41,0,4.50,1.40,0,4.90,1.02,0,5.30,1.59,0,5.20,1.36,0,8,2,66403,0,465,23,0.881023423,0.000130063
vet,fat,van Loon - Vervoorn (1985),6.05,1.85,0,3.80,1.51,0,3.65,2.16,0,4.05,1.54,0,4.95,1.50,0,5.95,1.43,0,2.85,1.42,0,3,1,18403,16,969,962,8.033251497,0.000761669
vettig,fat,Berrian et al. (1979),7.25,2.86,0,3.90,1.37,0,4.55,1.67,0,3.85,1.69,0,5.20,1.58,0,6.10,1.29,0,2.85,1.09,0,6,2,38866,2,374,58,3.165940398,0.000316648
vierde,four,Berrian et al. (1979),4.63,1.86,0.05,3.50,1.05,0,6.55,1.10,0,3.40,1.05,0,5.25,1.45,0,4.40,2.09,0,4.15,1.14,0,6,2,78091,1,0,0,0.44998126,4.97304E-05
vierkant,square,Berrian et al. (1979),5.40,1.85,0,3.20,1.51,0,6.30,1.30,0,3.70,1.42,0,3.85,1.46,0,6.65,1.14,0,4.20,0.83,0,8,2,89586,0,928,273,3.405220296,0.000706369
vies,dirty,van Loon - Vervoorn (1985),3.45,1.36,0,3.45,1.43,0,5.25,1.55,0,3.65,1.50,0,5.30,1.72,0,5.80,1.58,0,2.00,0.79,0,4,1,27047,10,1157,1847,29.77888272,0.003577589
vijfde,five,Berrian et al. (1979),5.00,1.17,0,3.40,1.05,0,6.65,0.59,0,3.35,1.04,0,5.35,1.35,0,4.80,2.14,0,3.50,1.15,0,6,2,28253,1,13,0,0.113357304,2.81682E-05
vinnig,biting,van Loon - Vervoorn (1985),10.80,2.55,0,5.83,1.42,0.1,4.10,1.25,0,4.79,1.36,0.05,3.20,1.54,0,3.05,1.61,0,4.75,1.45,0,6,2,35331,2,222,4,0.277489717,0.000144014
violet,violet,De Deyne et al. (2014),10.00,2.55,0,4.00,1.65,0,6.00,1.12,0,3.75,1.41,0,2.55,1.32,0,6.50,1.00,0,3.70,1.42,0,6,3,26762,0,202,4,0.131852255,9.22886E-06
visueel,visual,van Loon - Vervoorn (1985),10.85,3.20,0,4.55,0.76,0,4.60,1.14,0,4.05,1.10,0,4.65,1.42,0,3.95,1.93,0,4.75,0.55,0,7,3,42914,1,341,245,0.311705819,3.06934E-05
vitaal,vital,Berrian et al. (1979),11.90,2.22,0,5.42,1.39,0.05,4.26,1.37,0.05,4.84,0.90,0.05,3.55,1.99,0,4.65,2.08,0,5.32,1.20,0.05,6,2,37292,1,493,192,0.214657238,3.9509E-05
vlak,level,van Loon - Vervoorn (1985),7.20,2.31,0,2.75,1.25,0,4.35,1.60,0,3.65,1.04,0,4.45,1.73,0,5.60,1.50,0,4.15,0.99,0,4,1,14433,10,4626,70,1.704228334,0.000376659
vlot,smooth,van Loon - Vervoorn (1985),6.75,2.38,0,5.05,1.00,0,3.75,1.41,0,4.85,1.09,0,5.25,1.07,0,4.75,2.07,0,5.50,0.89,0,4,1,10576,5,913,298,1.893804582,0.00061342
vluchtig,brief,van Loon - Vervoorn (1985),9.30,2.03,0,5.05,1.36,0,4.30,1.75,0,3.70,1.38,0,4.20,1.91,0,4.20,1.70,0,3.25,1.33,0,8,2,44007,1,967,116,0.693898415,0.000178908
vlug,fast,van Loon - Vervoorn (1985),5.15,1.23,0,6.00,0.86,0,4.25,1.25,0,4.55,1.05,0,6.25,0.64,0,5.45,1.67,0,4.40,1.05,0,4,1,4527,2,4059,2113,3.994335966,0.000715807
vochtig,damp,van Loon - Vervoorn (1985),7.80,2.31,0,4.00,1.45,0,5.55,1.00,0,3.40,1.31,0,4.90,1.45,0,4.90,1.74,0,2.95,0.83,0,7,2,44531,2,1862,208,2.024078548,0.000241369
vol,full,van Loon - Vervoorn (1985),4.50,1.99,0,4.35,1.57,0,4.40,1.64,0,5.35,0.75,0,4.95,1.50,0,4.65,2.13,0,4.80,1.32,0,3,1,9389,19,17038,10633,3.442379913,0.00074277
voldoend,sufficient,Berrian et al. (1979),9.32,2.00,0.05,3.89,1.02,0.1,3.30,1.56,0,4.10,1.55,0,3.35,1.63,0,3.30,1.49,0,4.65,1.53,0,8,2,68849,0,13,52,NaN,NaN
voldoende,sufficient,De Deyne et al. (2014),7.60,2.58,0,3.30,1.45,0,3.10,1.37,0,4.05,1.05,0,5.15,1.73,0,3.05,1.61,0,4.30,1.81,0,9,3,82180,0,13,944,0.912506552,0.000131228
volkomen,complete,Berrian et al. (1979),9.50,2.74,0,3.95,1.61,0,3.20,1.88,0,4.65,1.18,0,3.90,1.59,0,3.10,2.05,0,4.95,1.00,0,8,3,60674,0,4211,1033,0.070327375,6.52138E-06
volks,democratic,Berrian et al. (1979),10.00,2.45,0,4.20,1.44,0,3.95,1.78,0.05,3.30,1.30,0,2.70,1.34,0,5.15,1.79,0,4.20,1.20,0,5,1,12427,0,192,19,0.686574671,0.000147336
volledig,outright,van Loon - Vervoorn (1985),7.00,1.56,0,4.30,1.17,0,5.45,1.76,0,4.70,1.59,0,6.15,0.81,0,3.70,1.98,0,5.45,0.69,0,8,3,40452,0,6893,3039,2.306207882,0.00024451
voluptueus,voluptuous,De Deyne et al. (2014),13.44,1.62,0.1,3.90,1.91,0.5,4.07,1.67,0.25,5.07,0.92,0.3,1.88,1.27,0.15,5.41,1.91,0.15,4.00,1.12,0.15,10,4,22001,0,14,8,0.029592731,4.17837E-06
volwassen,major,Berrian et al. (1979),5.95,2.16,0,4.30,1.17,0,4.15,1.90,0,5.05,1.23,0,5.80,1.20,0,6.40,0.88,0,5.15,0.93,0,9,3,61480,1,1791,2005,0.950462531,0.000203107
voorafgaand,previous,Berrian et al. (1979),9.65,2.58,0,3.30,1.13,0,4.45,1.96,0,3.65,1.27,0,3.35,1.39,0,3.25,2.20,0,3.80,0.83,0,11,3,79902,0,534,2,NaN,NaN
voorbereid,prepared,Berrian et al. (1979),8.65,2.48,0,4.70,0.92,0,4.65,1.31,0,4.60,1.23,0,5.55,1.15,0,3.95,1.99,0,5.10,0.91,0,10,3,104139,0,0,4,0.100536308,2.05599E-05
voorbij,past,van Loon - Vervoorn (1985),4.80,2.50,0,3.45,1.23,0,4.10,2.02,0,3.45,1.28,0,5.20,1.47,0,3.20,2.24,0,3.25,1.07,0,7,2,39092,2,379,9052,4.01746266,0.000535499
voormalig,former,Berrian et al. (1979),12.50,1.82,0,3.10,0.85,0,4.00,1.52,0,2.95,1.15,0,3.00,1.26,0,2.40,1.47,0,3.80,0.89,0,9,3,57405,0,949,504,0.036072707,3.50801E-06
voorst,first,van Loon - Vervoorn (1985),10.45,3.50,0.45,3.50,1.38,0.7,3.17,1.64,0.4,4.88,1.96,0.6,2.00,1.07,0.25,2.00,1.48,0.45,4.33,1.11,0.25,6,1,47671,0,260,230,NaN,NaN
voortreffelijk,fine,Berrian et al. (1979),10.45,2.14,0,4.70,1.30,0,3.35,1.93,0,5.42,1.02,0.05,3.25,1.68,0,3.70,1.75,0,5.40,0.99,0,14,4,98446,0,896,192,0.075104583,8.92297E-06
voorzichtig,cautious,van Loon - Vervoorn (1985),6.00,2.75,0,2.85,1.09,0,4.60,1.05,0,2.85,1.23,0,5.20,1.06,0,4.05,2.01,0,4.60,1.50,0,11,3,69621,1,4574,6633,3.200943494,0.000646687
vorig,past,Berrian et al. (1979),5.90,1.71,0,3.05,1.00,0,4.89,1.94,0.05,3.21,0.98,0.05,5.90,0.85,0,3.25,2.38,0,3.60,0.99,0,5,2,32438,3,4186,5306,0.136150877,1.4761E-05
vredig,quiet,Berrian et al. (1979),8.80,2.57,0,3.10,1.83,0,4.05,1.43,0,3.90,1.52,0,3.00,1.41,0,4.70,1.98,0,5.70,0.92,0,6,2,33002,0,509,409,0.374453218,3.17869E-05
vreemd,strange,van Loon - Vervoorn (1985),6.00,2.71,0,3.90,1.33,0,3.05,1.73,0,3.90,1.45,0,5.95,1.32,0,4.55,1.90,0,4.05,1.54,0,6,1,30478,0,6646,8957,5.918760157,0.000757359
vriendelijk,trusting,Berrian et al. (1979),5.30,1.59,0,5.05,1.05,0,4.85,1.42,0,4.25,1.33,0,5.80,1.01,0,4.70,1.84,0,6.20,0.77,0,11,3,134518,0,3875,2072,6.716516951,0.000688195
